Label,Contents,Status
0,waspada orang ramai nasihat minum air cukup cuaca jerebu landa pulau pinang raja negeri pulau pinang nasihat orang ramai tenang ambil minum ikut berjerebu negeri exco tani bangun bandar kesihatan negeri dr afif bahardin orang ramai panik jerebu banyak kes terus aktiviti rumah selamat individu sihat dedah berjerebu sebab kesihatan serius kecuali radang mata hidung rongkong sumber astro awan,True 
0,jelas jabat ikan malaysia dof jelas dakwa benda asing cacing jumpa dalam kepala udang sepertimana tular medium sosial nyata jabat ikan malaysia dof jabat ikan malaysia dof ambil perhati viral video bahasa mandarin objek cacing bahagian kepala udang timbul taksir berbeza kalang netizen dasar bahasa slanga mungkin video negara bahagian lidi ikan jabat ikan malaysia meniliti video dapat spesimen udang video spesimen udang laut jenis udang putih penaeus vannamei white leg shrimp bedasarkan warna ianya udang ternak usia bersaiz gram berat badan capai umur matang biak udang putih penaeus vannamei spesies natif air malaysia ianya asal air latin amerika mexico peru spesies ternak luas aktiviti akuakultur asia tenggara spesies udang terna produk eksport utama malaysia sumber facebook rasmi jabat ikan malaysia,True 
0,waspada jabat meteorologi malaysia met malaysia kawasan negeri semenanjung malaysia depan cuaca panas kering ogos tengah september fenomena laku akibat fasa monsun barat daya dominasi cuaca negara tempoh arah pusat operasi cuaca geofizik nasional dr mohd hisham mohd anip ogos banyak negeri semenanjung terima hujan sebab suhu tingkat siang cuaca hujan dapat kawasan laku bakar semak bakar hutan lihat jangka terus september monsoon barat daya ganti fasa alih monsun sumber astro awan,True 
0,jelas menteri industri utama dakwa bahawa menteri salah unit menteri rana respons minta beli china beli minyak sawit hilang peluang jual minyak sawit sepertimana hangat kata menteri industri utama bahawa menteri esa jurus bahawa unit menteri perlahan respons minta beli china beli minyak sawit menteri esa rujuk gagal syarikat libat bincang dagang china rana lambat maklum balas minta beli negara menteri sentiasa harga pegawai menteri lembaga minyak sawit malaysia majlis minyak sawit malaysia sentiasa tungkus lumus promosi minyak sawit dunia sumber facebook menteri industri utama sinar hari,True 
0,jelas menteri negeri sembilan jelas lapor bahawa raja negeri sembilan lulu sumbang sekolah ada lawat ajar sepertimana lapor medium menteri negeri sembilan aminuddin harun ianya ikut aktiviti capai matlamat sekolah jadi lawat ajar aktiviti tahun pilih lokasi lancong pulau langkawi kedah indonesia terima mohon sekolah sumbang rm rm lulu sumbang babit lepas tiada rana aktiviti bagus raja negeri mahu tumpu aktiviti tingkat prestasi didik kokurikulum sekolah sumber hari metro,True 
0,waspada orang ramai hati testimoni produk kesihatan munasabah jabat kesihatan negeri lantan nasihat masyarakat bijak pilih pengaruh testimoni munasabah arah dr zaini hussin beliau harap masyarakat informasi maklumat lengkap satu produk guna isu libat kopi campur cecair luntur tindak relevan undang bahaya guna ramai jual testimoni munasabah isu kopi produk logik relevan rana luntur minum jual patuh atur makan tetap guna cepat daya tertimoni hebat rana gimik pasar sumber sinar hari,True 
0,jelas ketua polis negara tan sri mohamad fuzi harun jelas dakwa bahawa polis diraja malaysia pdrm abai pengunaan bahasa melayu sepertimana hangat kata ketua polis negara tan sri mohamad fuzi harun pdrm kekal guna bahasa melayu urus rasmi pasu pegawai anggota tekan kuasa bahasa inggeris penambahbaikan pasu selamat abai guna bahasa melayu bahasa rasmi negara usaha tingkat kuasa bahasa inggeris kalang pegawai anggota laksana iring usaha tingkat tahap profesionalisme imej pdrm sedia maklum pegawai pdrm ikut kursus negara negara bahasa inggeris wajar pdrm tekan pegawai anggota kuasa bahasa utama dunia tegas bahawa urus rasmi surat pdrm bahasa melayu sumber sinar hari,True 
0,jelas menteri dagang antarabangsa industri jelas dakwa bahawa projek kereta nasional canggah polisi kurang sesak jalan raya sepertimana tular medium sosial timbal menteri dagang antarabangsa industri ignatius dorell leiking projek kereta nasional tiga canggah polisi raja kurang sesak lintas negara rana raja terus rancang sedia sistem angkut awam efisien kurang sesak samping jadi industri automotif daya saing gari polisi baharu sedia angkut awam efisien rakyat pilih mudah awam efektif sumber astro awan,True 
0,jelas menteri komunikasi multimedia malaysia kkmm jelas perinci hubung emel tarikh julai keluar kkmm larang guna terma sambut bangsa nyata rasmi kkmm menteri komunikasi multimedia malaysia kkmm urus setia induk sambut bangsa malaysia bahawa tiada larang guna terma merdeka rujuk sambut bangsa orang ramai terma merdeka bangsa malaysia ada program acara kait sambut bangsa malaysia semarak gelora semangat patriotik orang ramai galak kibar jalur gemilang premis menzahirkan semangat patriotisme sokong kempen kibar jalur gemilang sumber facebook rasmi kkmm,True 
0,jelas jabat perdana menteri jpm jelas dakwa subsidi haji dimansuhkan raja menteri jabat perdana menteri datuk dr mujahid yusof rawa bayar subsidi jemaah haji muassasah tabung haji th tunai haji kekal musim haji sesuai asas tubuh th khidmat mudah umat islam malaysia tunai rukun islam raja jemaah beban ko tunai haji subsidi jemaah haji bayar bayar rm raja subsidi rm jemaah sumber frontdesk,True 
0,jelas menteri angkut anthony loke jelas dakwa bahawa pemansuhan suruhanjaya angkut awam darat spad sebarang manfaat raja sepertimana hangat kata menteri angkut anthony loke raja jimat rm juta tahun susul pemansuhan suruhanjaya angkut awam darat spad ko libat aspek belanja urus beliau ko jimat anggar aspek belanja urus rm juta rana suruhanjaya agens perkara asas jimat ahli suruhanjaya pengerusi suruhanjaya elaun rm rm sumber sinar hari,True 
0,jelas menteri kesihatan malaysia kkm jelas dakwa bahawa kopi pracampur anti racun ubat pelbagai sakit bahan luntur campur kopi pracampur minum bukti kesan produk kopi sepertimana hangat kata menteri kesihatan malaysia kkm rujuk isu tular medium sosial hubung kopi pracampur green dakwa anti racun ubat pelbagai sakit konon bukti demonstrasi campur bahan luntur kopi pracampur minum bukti kesan produk kopi lapor individu minum kopi pracampur green sesi demontrasi alami sesak nafas kejar hospital lepas jam minum kopi campur cecair luntur kkm pandang serius isu larang usaha makan mana orang pasar bahan merbahaya bahan luntur racun umpama demonstrasi produk makan dapat iklan produk makan tuju jual daya beli kena tindak seksyen akta makan kkm dapat maklumat kilang nyata label produk palsu samping patuh perlu label akta makan atur makan menyalahgunakan logo sistem jamin selamat makan keluar bahagian selamat alit makan kkm untuk seksyen akta makan tindak penguatkuasaan ambil babit kkm sentiasa peka prihatin perkara ancam kesihatan guna guna nasihat minum apa bahan mudarat kesihatan guna sebarang kemusykilan hubung sebarang isu selamat makan guna hubung jabat kesihatan daerah jabat kesihatan negeri dekat hubung kkm laman sawang sumber ketua arah kesihatan,True 
0,jelas menteri kesihatan malaysia kkm jelas lapor tangguh beri pek ubat berkos menteri sakit perlu sepertimana tular medium sosial menteri kesihatan malaysia kkm ambil maklum artikel keluar portal berita online malay mail free malaysia today fmt tangguh beri pek ubat berkos sakit patient access scheme pasc maklum pasc skim tawar syarikat farmaseutikal kkm menambahbaik ak ubat sakit utama ubat mahal gari pandu iaitu gari pandu mohon laksana patient access scheme pasc kkm sedia jun ianya tuju terang prose mohon nilai kelulus pasc fasiliti kkm gari pandu tuju seragam prose mohon laksana pasc ianya telus kertas cadang pasc syarikat farmaseutikal penuh syarat tetap salah skim pasc tawar syarikat farmaseutikal libat beri pek bonusing ikat beli ubat fasiliti raja beri pek dikhuatiri langgar etika timbul isu integriti pandang beri pek nyata perinci rekod beli syarikat farmaseutikal fasiliti kkm perkara teliti wajib prose mohon pasc libat pek bonusing tangguh ulas jabat audit negara maklum perkara pihak penting stakeholder kkm bahawa skim-skim sedia laksana terus fasiliti kesihatan raja kkm tiada halang sebarang beri pek charity compassionate use sakit syarat caveat ikat beli kkm kkm sentiasa komited sakit ak ubat jalan telus sejahtera rakyat malaysia sumber ketua arah kesihatan,True 
0,jelas jabat perdana menteri jpm jelas dakwa bahawa pemansuhan akta antiberita aatb rugi raja sepertimana tular medium sosial timbal menteri jabat perdana menteri mohamed hanipa maidin pemansuhan rana undang akta sedia pada dakwa mana berita palsu tuju fitnah agens siasat kuat kuasa perkasa kes berita palsu fitnah tangan mohamed hanipa perintah akta antiberita kandung undang sedia akta kanun acara jenayah akta ulang atur undang sumber berita hari astro awan kosmo,True 
0,jelas menteri angkut malaysia jelas dakwa bahawa bayar kembali ikut batal aes sepertimana hangat kata menteri angkut yb loke siew fook umum semua saman aes awas ogos juta babit nilai juta batal umum sempena raja pakat harap ambil alih pentadbiran raja putus mesyuarat kabinet beliau sistem aes ambil alih sepenuh jabat angkut jalan malaysia jpj september lepas raja putus sambung kontrak syarikat konsesi aes walaubagaimanapun batal saman one off lepas tiada kurang saman jalan batal babit saman aes sahaja beliau mohon maaf terima kasih saman aes bayar bayar kembali sumber facebook rasmi jabat angkut jalan,True 
0,jelas menteri sumber manusia jelas dakwa bahawa beri taraf kewarganegaraan kad kenal biru mastautin kaum sahaja sepertimana hangat kata menteri sumber manusia m kula segar beri taraf kewarganegaraan kad kenal biru pegang kad kenal merah status mastautin usia kaum bangsa individu turun india sahaja sangka bahawa beri individu turun india timbul rana ramai jumpa perdana menteri tun dr mahathir mohamad hubung isu ahli parlimen bangsa india malam kabinet khusus majoriti kes libat kaum orang melayu cina kadazan and iban pegang kad kenal merah sumber sinar hari kosmo,True 
0,jelas menteri kesihatan malaysia kkm jelas lapor bahawa pelbagai tawar produk pentauliahan prosedur mutih kulit sunti leluasa rana tiada tindak menteri sepertimana tular medium sosial menteri kesihatan dr dzulkefly ahmad menteri kesihatan tingkat penguatkuasaan khidmat terapi estetik kosmetik tangan tawar khidmat cantik langgar undang ulas lapor wartawan salah suntik kali cuba sunti mutih negara dzulkefly mana pusat tawar khidmat amal ubat tauliah ambil tindak akta mudah khidmat jaga kesihatan swasta akta kali adu ambil perhati bertanggungjawab tindak susul bertanggungjawab ambil pergi cacat laku apa mudarat mahu salah dr dzulkefly tambah tiada perlu pinda mana akta untuk rana memang lengkap ekang pakar cantik palsu tindak penguatkuasaan pantau sumber sinar hari,True 
0,jelas menteri angkut anthony loke siew fook jelas dakwa bahawa batal saman tunggak sistem penguatkuasaan automatik aes jejas dapat raja sepertimana hangat kata menteri angkut anthony loke siew fook batal saman tunggak sistem penguatkuasaan automatik aes nila rm juta rana janji berat belah sebarang kutip hasil raja raja kurang kadar saman rm rm raja ikat serah sepenuh hasil kutip syarikat kendali sistem dasar janji syarikat hak tier bayar iaitu rm saman tier atus nilai benar saman rm raja hilang sumber dapat hilang kutip hasil sumber utu malaysia,True 
0,jelas menteri angkut jelas dakwa bahawa guna jalan raya pandu lebih had laju penguatkuasaan aes september sepertimana hangat kata menteri angkut anthony loke siew fook guna jalan raya anggap pandu lebih had laju penguatkuasaan aes september berfikiran matang rana penguatkuasaan had laju bidang kuasa polis minggu pandu laju pikir matang rana penguatkuasaan sahaja jpj polis trafik beliau maklum tindak ambil polis tingkat penguatkuasaan tempoh arah ketua arah jpj mingggu maklum polis tingkat penguatkuasaan tempoh babit sumber berita hari mstar,True 
0,jelas menteri kesihatan malaysia kkm jelas lapor bahawa susu rumus bayi jenama dumex mamil gold-step buat malaysia lapor tarik pasar singapura jual pasar malaysia sepertimana lapor medium nyata rasmi menteri kesihatan malaysia menteri kesihatan malaysia kkm ambil maklum isu tari susu rumus bayi jenama dumex mamil gold-step buat malaysia pasar singapura laman sawang agri-food veterinary authority ava tarikh ogos lapor agri-food veterinary authority ava arah produk susu rumus bayi jenama dumex mamil gold-step tarik pasar singapura rana kes cemar bakteria cronobacter sakazakii produk susu rumus bayi libat berat bersih g tin nombor batch r tarikh luput september bakteria cronobacter sakazakii luas sekitar hidup kering susu formula bayi jangkit cronobacter jarang laku bakteria bawa maut bayi lahir rana sebab meningitis sepsis simptom bayi demam tiada selera makan lesu hasil siasat kkm bahagian selamat alit makan dapat produk susu rumus bayi jenama dumex mamil gold-step pasar eksport singapura jual pasar tempat kkm bahawa sebarang susu rumus bayi jual patuh atur atur makan akta makan hasil pantau kkm sampel ambil dapat tiada bakteria cronobacter sakazakii kes produk susu rumus bayi kkm tingkat pantau produk susu rumus bayi pasar tempat patuh akta makan atur bawah subseksyen akta makan mana orang sedia jual apa makan apa bahan racun merosakkan selain mudarat kesihatan salah sabit salah kena denda lebih rm penjara tempoh lebih dua kkm sentiasa peka prihatin perkara ancam kesihatan guna guna sebarang kemusykilan hubung sebarang isu selamat makan guna hubung mana jabat kesihatan daerah jabat kesihatan negeri dekat laman sawang sumber laman rasmi menteri kesihatan malaysia,True 
0,jelas agens angkasa negara angkasa jelas dakwa muncul objek cahaya bunyi dentum kuat langit sabah sepertimana tular medium sosial siar medium angkasa menteri tenaga sains teknologi alam ubah iklim mestecc agens angkasa negara angkasa terima lapor bahawa objek cahaya ruang atmosfera susul dentum kuat langit sabah malam ogos bedasarkan maklumat oleh angkasa dapat objek hasil meteor iaitu batu angkasa lepas pasuk atmosfera bumi sebab tari graviti bumi biasa batu meteor asal serpih aesteroid bersaiz iaitu kur meter persegi pasuk ruang atmosfera bumi laju batu gesel partikel atmosfera bumi hasil haba sebab bakar cahaya bedasarkan maklumat orang ramai bunyi dengar sebab batu panas meletp ruang atmosfera iaitu lepas cahaya meteor hilang hasil letup batu meteor kecai debu serpih mungkin jatuh bumi pandang fenomena rakyat malaysia khusunya sabah bimbang jadi laku malam rana atus meteor musnah bakar atmosfera bumi angkasa saran orang ramai sebar maklumat sahih medium sosial sumber laman facebook rasmi angkasa,True 
0,waspada orang ramai nasihat waspada sindiket kad atm pelbagai modus operandi nyata polis diraja malaysia pdrm mudah percaya sindiket kad atm kad atm guna individu tanggungjawab dakwa akaun bank tuju tipu jenayah sumber facebook rasmi polis diraja malaysia,True 
0,palsu hangat kata medium sosial dakwa bahawa kes culi remaja skudai kluang johor baru motif rebut dadah suspek mangsa ketua jabat siasat jenayah negeri senior asisten komisioner kamaluddin kassim siasat kes culi remaja lelaki skudai paloh kluang baru dapat bersangkut-paut rebut dadah motif dendam beliau motif culi wang tebus kait dadah mahupun dendam rana terusi siasat suspek rancang wang tebus sumber facebook polis diraja malaysia utu malaysia sinar hari,True 
0,jelas raja negeri sabah jelas dakwa bahawa raja negeri mykad golong datang asing izin pati ketua menteri sabah datuk seri mohd shafie apdal sifat dakwa konon raja negeri mykad pati negeri tohmahan rana beri mykad individu layak cuma cuba bantu suami tempat berkahwin orang asing anak lepas tinggal suami sebab anak hadap dokumentasi atas serah undang jabat daftar negara beliau tambah mohon jpn bantu rakyat malaysia hilang mykad bakar kes anak bapa warga tempat sijil nikah sumber kosmo,True 
0,jelas menteri kesihatan malaysia kkm jelas dakwa bahawa caj rawat kena sakit kanser sepertimana hangat kata nyata rasmi kkm menteri kesihatan malaysia kkm ambil maklum hubung caj rawat kena sakit kanser hospital raja menteri bahawa caj rawat kena sakit kanser warganegara malaysia dasar perintah fi ubat pinda ubah perintah fi ubat caj rawat kanser onkologi kandung perintah fi ubat kaji pengemaskinian perintah fi ubat pinda keluar bahagian wang kkm februari caj rawat nyata perintah fi rangkum ko caj kait iaitu caj runding doktor pakar ko sedia khidmat kesihatan ko operasi langsung seperrti utiliti ko pentadbiran selenggara alai fasiliti ko ubat bekal perkara utama bangkit the star online laman medium social iaitu caj rawat kelas sakit rujuk swasta kitar anti-neoplastik kanser caj rawat kola tiga sakit rujuk raja kitar antineoplastik kanser i caj rawat kelas sakit rujuk swasta setlap kitar anti-neoplastik kanser sakit rujuk amal ubat swasta rawat anti-neoplastik kanser caj kena rm kitar lni dasar sub-perkara perkara caj sakit gari pandu laksana perintah fi ubat pinda bahawa caj siasat rawat kena sakit rujuk amal sendiri swasta ikut caj kelas perintah fi ubat pinda kes lapor the star online caj rm caj kotak ubat tamoxilen ubat letrozole sangka caj rawat ikut kitar terang rawat sakit rawat terus mana caj kena setup minggu rujuk gari pandu kena caj rawat anti-neoplastik dasar bahagian rawat radioterapi onkotogi perintah fi ubat pinda keluar bahagian wang kkm tarikh januari ii caj rawat kelas tiga sakit rujuk raja kitar anti-neoplastik kanser isu papar laman medium sosial facebook kait bayar kena bekal ubat tamoxilen kali kitar dasar resit papar laman facebook milik zieyla zaleha beliau kena caj sakit rm kali kitar laitu bayar rm kitar bayar kena sakit nyata bahagian rawat radioterapl onkologi perintah hi ubat pinda laitu kadar caj sakit rujuk raja rawat radioterapi onkologi ubat nukleaar dasar caj sakit laitu rm kali rawat sumber facebook menteri kesihatan malaysia,True 
0,jelas kastam jelas dakwa bahawa keranda makan bayi kena cukai jual khidmat sst sepertimana hangat kata ketua arah kastam datuk seri subromaniam tholasy keranda kayu makan bayi kecuali sst kastam memuatnaik cadang barang kecuali cukai jual dikemaskini ogos barangan dua barangan nyata kecuali cukai jual jelas harap isu selesai keliru rakyat guna sumber sinar hari,True 
0,palsu tular medium sosial dakwa bahawa lambak cili import ancam tani tempat ketua setiausaha moa datuk mohd sallehhuddin hassan nafi dakwa bahawa lambak cili import ancam tani tempat rana negara tan cili tahun penuh pasar tempat keluar cili merah tempat tan tampung atus minta negara hubung baki atus tampung pengimportan bekal cili merah pasar cukup tiada tekan lambak cili tekan harga contoh pasar borong kuala lumpur cili jenis kulai jual rm kilogram merah minyak rm kilogram sumber utu malaysia,True 
0,jelas jabat kesihatan negeri jkn kedah jelas dakwa bahawa larang tem salin hospital sultanah bahiyah sepertimana tular medium sosial arah jkn kedah datuk dr norhizan ismail langkah paksa ambil susul jadi lelaki usia amuk lepas mohon isterinya salin bedah lulu hospital hospital putus lepas dapat indikasi salin bedah sebab suami tindak tumbuk merosakkan pintu bilik salin mengendahkan arah tunggu wad lepas insiden laku susul hsb ambil tindak henti benar tani isteri salin semak prosedur benar tem salin jadi ulang sumber berita hari,True 
0,jelas menteri wang jelas dakwa bahawa tindak ambil niaga daftar cukai jual khidmat sst menteri wang lim guang eng niaga daftar jabat kastam diraja malaysia jkdm kutip cukai jual khidmat sst kena sebarang tindak niaga daftar luna bayar sst september niaga kena sst lepas daftar makna salah daftar rana keluar daftar longgar sepenuh kes lambat daftar cadang kena penalti lupa niaga kena bayar sst kena keluar wang kocek rana caj langgan lewat sumber astro awan,True 
0,jelas jabat khidmat veterinar jpv jelas bimbang bahawa ayam jual pasar selamat ekor sebar sakit selesema burung sepertimana hangat kata tolong arah seksyen khidmat veterinar jpv sabah dr zul bahar abd rashid guna bimbang beli ayam jual pasar rana bekal ayam pasar asal ladang terna ayam jangkit selesema burung ayam pasar jalan periksa teliti periksa antemortem fizikal tahap kesihatan ayam hasil daging selamat guna produk ayam sihat sahaja benar pasar beliau ladang terna ayam kes positif selesema burung ogos kawal sepenuh aktiviti pantau terus elak virus selesema burung rebak kawasan semua telur ayam ladang lupus sumber frontdesk astro awan,True 
0,waspada orang ramai nasihat hati panggil telefon dakwa suruhanjaya cegah rasuah malaysia sprm suruhanjaya cegah rasuah malaysia sprm nasihat orang ramai hati daya terima panggil telefon ragu dakwa sprm maklumat peribadi butir sulit rana dikhuatiri panggil palsu susul adu terima sprm mangsa daya panggil palsu belakang hubung orang ramai terima panggil ragu nasihat kesah mana jabat sprm dekat terusi talus alamat papar portal rasmi www sprm gov my sprm lapor polis harap suruhanjaya komunikasi multimedia malaysia skmm siasat panggil palsu jejas nama reputasi sprm sumber facebook suruhanjaya cegah rasuah malaysia,True 
0,jelas menteri dagang negeri ehwal guna datuk saifuddin nasution ismail jelas dakwa bahawa kedai rakyat malaysia krm terus ikut tukar raja baharu sepertimana hangat kata menteri dagang negeri ehwal guna datuk saifuddin nasution ismail raja kekal kedai rakyat malaysia krm mahu buka peluang bekal bekal barang kedai raja tolak krm jenama ikut perlu raja rian krm kekal jenama mahu buka peluang main bekal banding main pilih jenama krm ob jenama mahu krm daya saing rakyat beli cukup harga munasabah sumber berita hari,True 
0,jelas polis jelas dakwa bahawa hadir polis kawasan sekat bina komuniti orang asli gua musang roboh sekat sepertimana hangat kata medium sosial ketua polis lantan datuk hasanuddin hassankehadiran polis kawasan sekat bina komuniti orang asli gua musang malam tuju awas aspek selamat dua roboh sekat harap orang ramai keliru hadir kuasa lokasi rana lapor dakwa libat roboh sekat tugas tanggungjawab libat insiden keadaaan aman selamat terima mohon jabat hutan lantan polis awal kir laku kecoh situ jaga aman kerja roboh bidang kuasa jabat hutan sumber sinar hari,True 
0,jelas menteri kesihatan malaysia kkm jelas hubung skim lindung kesihatan b lancar sepertimana tular medium sosial siar medium kkm menteri kesihatan malaysia kkm ambil maklum nyata hubung skim lindung kesihatan b tular medium sosial duduk benar skim kkm bahawa nyata bahawa atus dapat bulan tolak biaya skim perlindugan kesihatan b spekulasi pemansuhan bayar rm rm fasiliti kesihatan raja menteri kesihatan dr dzulkefly ahmad sidang akhbar umum bahawa kkm sasar lancar skim perlindugan kesihatan b kkm bahawa peringkat bincang menteri wang bank negara malaysia tentu mekanisma pakej biaya kesihatan baik jejas rakyat mana perkara rumus muktamad lewat hujung september masuk bentang bajet maklum rakyat kategori b biaya sepenuh skim subsidi penuh raja khidmat kesihatan ubat klinik hospital raja kekal terus kkm ambil sempat seru masyarakat percaya spekulasi fitnah keluar pihak elak keliru salah faham sumber facebook rasmi menteri kesihatan malaysia,True 
0,jelas menteri angkut jelas dakwa bahawa pelabur lembaga tabung angkat tentera ltat aes ancam ikut pengambilalihan sistem penguatkuasaan autornatik aes raja sepertimana hangat kata nyata rasmi menteri tahan malaysia jemaah menteri januari rabu tuju lembaga tabung angkat tentera ltat ambil alih projek sistem penguatkuasaan automatik aes automated awareness safety system awas syarikat beta tegap sdn bhd ate sdn bhd konsesi urus ltat berkuatkuasa januari ogos raja ogos jumaat putus janji konsesi aes awas kendali ltat tamat ikut tarikh luput kontrak operasi bangun selenggara penguatkuasaan sistem aes awas ambil alih sepenuh menteri angkut jabat angkut jalan jpj pandang ltat keluar pelabur laksana aes awas raja tuju bincang libat menteri angkut menteri wang menteri tahan jabat peguam negara ltat ada bincang isu bangkit susul putus liput aspek undang implikasi wang dasar obligasi kontrak rana pencarum-pencarum ltat kalang anggota tentera malaysia menteri tahan jamin bahawa penting pencarum ltat pelihara ikut tamat kontrak menteri perlahan ambil maklum polemik kalang netizen wajar ltat libat pelabur projek aes awas saran siasat inci jalan menteri tahan sentiasa buka sebarang siasat kuasa sebarang isu tadbir urus governans kait pelabur ltat sumber facebook menteri tahan malaysia,True 
0,jelas jabat perdana menteri pmo jelas dakwa bahawa warga asing beli rumah malaysia status duduk pr automatik sepertimana hangat kata nyata jabat perdana menteri pmo warga asing beli rumah negara status duduk pr automatik malaysia syarat sedia warga asing beli rumah negara pmo warga asing jadi malaysia diam mohon terusi program malaysia my second home mmh sumber berita hari,True 
0,jelas maju expressway sdn bhd mesb jelas lapor bahawa lalu sempena merdeka lebuhraya mex kelas kenderaan ogos sepertimana hangat kata maju expressway sdn bhd kendali lebuhraya maju expressway mex tawar tol kelas guna lebuh raya kelas kenderaan jam malam ogos jam malam ogos sempena sambut bangsa maju expressway lalu tol tuju semarak sambut bangsa lalu tol jangka manfaat warga kota saksi sambut bangsa kuala lumpur putrajaya sumber sinar hari hari metro,True 
0,palsu tular medium sosial dakwa video klip henti makan ikan tilapia tingkat risiko radang kandung bahan cemar karsinogenik sebab kanser dedah antibiotik racun perosak nyata rasmi jabat ikan malaysia dof maklum dof laksana pantau peringkat ladang aqualculture residue monitoring program armp sanitary and phytosanitary sps aquacluture dapat tiada guna makan ikan campur hormon agen galak tumbesaran amal industri terna ikan malaysia ladang terna malaysia pantau ikan hasil ikan bebas kesan cemar selamat makan negara guna protein tumbuh soya jagung diubahsuai genetik gm genetically modified ganti sumber protein fishmeal kelulus kuasa norway satu eropah tiada lapor spesifik kait kesan negatif manusia makan ikan tilapia pellet kandung gm soya jagung fao who fao codex usfda maklum terna lembu makan asal gm jagung emping jagung komersial makan ribu manusia gm jagung tiada kaji spesifik lapor khusus organisasi bertanggungjawab kesihatan awam who fao codex usfda eu dakwa ikan tilapia tingkat risiko radang hubungkait makan tilapia sakit nyata guna antibiotik pestisid larang industri terna akuakultur malaysia atur ikan akuakultur darat wp kuala lumpur wp labu bahawa guna bahan residu larang antibiotik hormon agen galak benar penternak ikan tilapia negara amal kaedah terna selaras gari pandu amal akuakultur gaqp keluar dof penternak tempat sepenuh makan pellet ikan sebahagian besar amal kaedah terna air sungai pahang tasik banding sungai como sumber facebook rasmi dof,True 
0,jelas plus malaysia had plus jelas dakwa bahawa plaza tol bawah kendali plus selamat ikut insiden angin kencang ribut sebab siling plaza tol bukit raja runtuh sepertimana hangat kata arah urus plus datuk azman ismai plus jalan periksa perinci plaza tol kendali negara plaza tol tambah semua periksa plaza tol integriti tetap pasti bahawa integriti plaza tol plaza tol ada penambahbaikan sumber astro awan,True 
0,jelas esscom jelas dakwa lakon kenal beliau culik lanun air sabah kawal kawasan selamat khas pantai timur sabah esscom sepertimana tular medium sosial komander esscom datuk hazani ghazalisepanjang gambar filem kawasan rujuk pelantar tun sharifah roziah tsr lakon kru serta pasu selamat latih pasu khas laut paskal percaya cubaan culik nyata undang persepsi negatif orang awam tahap selamat air zon selamat timur sabah esszone nyata lakon keliru gimik promosi filem nyata publisiti murah tarik minat tonton jangka tayang september takat rekod sebarang jadi cubaan culik culi laku pantai timur sabah sumber berita hari,True 
0,palsu tular medium sosial dakwa bahawa menteri menteri negeri tan sri muhyiddin bin haji muhammad letak jawat nyata rasmi tan sri muhyiddin hj mohd yassin rujuk mesej tular leta jawat yb tan sri muhyiddin hj mohd yassin ahli parlimen pagoh maklum bahawa mesej palsu sebar berita palsu salah undang negara tindak ambil salah sumber laman facebook rasmi tan sri muhyiddin hj mohd yassin,True 
0,palsu tular medium sosial dakwa bahawa kumpul lelaki serang jemaah masjid taman permai batu simpang jeram kuala selangor hubung isu azan subuh pelbagai versi mesej tular akibat keliru gusar kalang masyarakat nyata rasmi polis diraja malaysia pdrm ekor jadi lelaki alami cedera parah tangan kiri akibat tetak lelaki ogos jeram kuala selangor dapat tular medium sosial samada bentuk video nyata mahupun mesej suara gambar kait unsur kaum undang gusar kalang masyarakat tindak buat bertanggungjawab rujuk kuasa polis ketua polis daerah kuala selangor bahawa selamat daerah kuala selangor jeram kawal masyarakat jalan aktiviti kembang polis ipd kuala selangor tangkap individu bantu siasat siasat seksyen kanun keseksaan sumber facebook rasmi polis diraja malaysia hari metro,True 
0,jelas menteri tani industri asas tani jelas dakwa bahawa raja tindak tangan tangkap ikan nelayan asing air negara ancam ekonomi nelayan tempat sepertimana hangat kata menteri tani industri asas tani datuk salahuddin ayub tiada bot laut milik nelayan asing benar tangkap ikan air negara tempoh salahuddin jabat ikan batal lesen bot laut milik warga asing tinggal benar tangkap ikan air negara lesen batal tamat tempoh sambung lesen bot laut nelayan tempat sahaja lesen bot laut keluar nelayan asing rana hasil tangkap negara cukup situasi berbeza jabat ikan keluar lesen warga asing sumber berita hari utu malaysia,True 
0,palsu tular medium sosial dakwa bahawa laku kacau kaum batu taman puter kluang polis kluang nafi status komuniti facebook laku kacau kaum batu taman puter kluang ketua polis daerah kluang asisten komisioner mohamad laham maklumat palsu periksa dapat tiada sebarang kacau lokasi lapor polis siasat status palsu bawa ketidaktenteraman awam masyarakat kluang gambar serta konon laku kacau lelaki tetak parah gambar jadi kuala selangor anggota lapor polis status palsu tindak sumber facebook rasmi polis diraja malaysia,True 
0,jelas perdana menteri tun dr mahathir mohamad jelas dakwa bahawa raja malaysia ambil berat masalah projek pan-borneo sabah tinggal tun dr mahathir mohamad raja malaysia siasat sebab laku lewat bina bahagian lalu lebuhraya pan borneo sabah wang bina salur bina bahagian tinggal raja siasat pergi wang patut hasil maju bina tara beliau raja komited terus laksana bina lebuh raya lewat sasar sumber kosmo,True 
